phase,raw_flux
6.0423732426428955e-06,247872.02
3.5275085498831515e-05,221749.7
5.1822077793233e-05,231658.84
6.37542749313269e-05,223744.83
6.93304857461996e-05,240225.23
7.84472604982156e-05,237899.83
8.69921525783468e-05,242132.2
0.00011170869460364052,253725.61
0.00011910343555499026,245317.86
0.00015101746867607346,247858.03
0.0001802530190588847,221730.56
0.0001968063971391721,231638.7
0.00020873788474595756,223744.66
0.00021431977181496364,240243.5
0.0002234358370358791,237885.12
0.00023197434332811184,242194.73
0.0002566852090990501,253708.88
0.0002640799500497337,245306.19
0.0002959932736388282,247853.92
0.00032523308121357175,221771.17
0.0003417921355491321,231651.3
0.00035372149455881186,223731.19
0.00035930834835173897,240257.02
0.00036842299450956517,237905.94
0.00037695582454677634,242188.2
0.0004016610140633592,253708.36
0.0004090571740764659,245382.44
0.0004409676595393819,247860.22
0.00047021172430472546,221775.0
0.0004867771644270816,231608.66
0.0004987043948414538,223745.84
0.0005042976344222794,240181.11
0.0005134115710454523,237961.42
0.0005219387248303065,242203.22
0.0005466375285587688,253707.17
0.0005540351076369632,245354.78
0.000585943464503913,247964.75
0.0006151903673963233,221749.42
0.0006317621933050311,231560.44
0.0006436880046560844,223766.17
0.0006492862109581665,240261.5
0.0006583994380511271,237868.48
0.000666920206048971,242251.58
0.0006916133335226338,253713.23
0.0006990109126014943,245372.22
0.0007309192694666677,247908.66
0.0007601697200194657,221785.33
0.0007767458031191615,231607.67
0.0007886716144707151,223747.83
0.0007942747874967182,240202.97
0.0008033880145896788,237893.39
0.0008119016872676355,242275.45
0.0008365884289547321,253760.59
0.0008439881366282265,245418.09
0.0008758936553672214,247943.17
0.0009051483631101753,221725.05
0.0009217315415289198,231610.47
0.0009336552242853458,223765.47
0.0009392640735654822,240224.19
0.0009483758815953536,237856.44
0.0009568838780174005,242193.97
0.0009815649434505858,253744.28
0.0009889660701887237,245340.89
0.0010208687507988756,247952.75
0.001050127006201329,221766.97
0.0010667165704068692,231548.72
0.0010786388340999764,223697.58
0.0010842533596342463,240296.88
0.0010933637486001402,237818.19
0.0011018660687680537,242240.7
0.0011265414579459954,253754.95
0.0011339425846834672,245367.52
0.0011658452652945073,247935.53
0.0011951063588244715,221759.02
0.00121170088975301,231585.5
0.001223621734380842,223757.94
0.0012292419361701334,240237.95
0.0012383523251369155,237800.41
0.0012468468404547295,242149.17
0.001271517972441849,253789.12
0.0012789205182439645,245404.86
0.001310819651195061,247961.81
0.0013400850019160693,221762.69
0.0013566866281627683,231601.27
0.001368606053725685,223740.67
0.0013742312222406738,240232.89
0.0013833394826097134,237832.19
0.0013918297407364832,242222.88
0.0014164930678741694,253721.17
0.001423897032738708,245398.83
0.0014557947466267152,247958.33
0.001485063645007667,221837.48
0.0015016716570407178,231604.75
0.0015135896635403157,223752.31
0.0015192205083094379,240224.5
0.001528328059148265,237791.0
0.0015368105124249354,242178.97
0.0015614702919015677,253724.89
0.0015688742567672165,245379.05
0.0016007705515912463,247929.03
0.0016300429976308095,221792.12
0.0016466559763868586,231625.86
0.0016585732733549463,223754.64
0.0016642083753151127,240240.7
0.0016733159261539399,237822.61
0.0016817934127066891,242198.05
0.0017064460968654327,253745.52
0.001713851480795725,245362.38
0.0017457449374909118,247996.34
0.0017750216407219632,221813.91
0.0017916410052648082,231598.72
0.0018035561736375882,223679.59
0.0018091976613838767,240200.16
0.001818304502689827,237911.7
0.0018267748939253536,242215.91
0.0018514219018292977,253701.38
0.0018588287048224572,245424.25
0.0018907214519874316,247934.84
0.0019200002838126728,221813.47
0.0019366267436745665,231647.5
0.001948539783452219,223705.0
0.001954186237920652,240168.23
0.001963292369695502,237907.78
0.0019717556656111412,242216.11
0.0019963984163251514,253727.59
0.0020038052193172007,245374.94
0.002035696547419086,247929.0
0.0020649796364367035,221785.16
0.0020816110630207073,231682.33
0.002093524102797062,223699.31
0.002099174104926327,240189.03
0.002108279527169188,237846.38
0.0021167385658946714,242240.92
0.0021413742212887943,253700.44
0.002148782443343933,245353.83
0.0021806709333187513,247935.19
0.002209958279527413,221808.19
0.0022265960918986566,231687.09
0.002238507003079704,223720.78
0.002244163390995091,240187.92
0.0022532681037068514,237830.59
0.002261720047113336,242249.45
0.0022863500262526593,253729.19
0.0022937596673724414,245384.06
0.002325646738282394,247921.66
0.002354936922618567,221811.8
0.002371581830308415,231632.98
0.0023834906128943345,223723.97
0.0023891519675327544,240192.89
0.0023982566802436267,237907.48
0.0024067015283328885,242218.06
0.002431326540748513,253731.48
0.0024387368913991736,245338.73
0.0024706225432469253,247983.92
0.0024999162752417092,221833.83
0.0025165668591863644,231611.56
0.002528474222708965,223671.7
0.0025341419631343953,240197.62
0.0025432445472484133,237885.42
0.0025516837190817654,242250.77
0.0025763030552443666,253746.67
0.002583714824959671,245351.73
0.0026155976386785795,247933.19
0.0026448942088017624,221813.48
0.0026615511785325055,231637.61
0.002673457122991607,223689.25
0.0026791298301382938,240134.97
0.0026882317047220994,237970.83
0.002696665909833307,242163.19
0.002721278150676243,253773.84
0.002728690629924202,245394.05
0.0027605727341102337,248014.2
0.002789873561424905,221798.5
0.002806536207410455,231657.19
0.0028184407328062377,223719.7
0.0028241176971439685,240167.56
0.0028332209907908634,237936.67
0.0028416466815190944,242221.47
0.0028662546651720966,253719.64
0.002873668563482923,245351.8
0.002905547829542776,247926.28
0.0029348529140480473,221847.06
0.0029515219458202133,231654.06
0.0029634250521510808,223715.64
0.0029691069832127326,240179.28
0.002978208857796538,237980.91
0.0029866295818026245,242251.5
0.0030112311796679503,253820.7
0.0030186457875114314,245387.09
0.00305052221544333,247906.56
0.003079830847606768,221837.7
0.003096506265166354,231684.3
0.0031084086619657114,223786.69
0.003114095559750396,240186.48
0.003123196015269336,238037.16
0.0031316117725523895,242207.86
0.003156207694163804,253776.19
0.003163622302006175,245360.05
0.0031954987299380733,247934.25
0.0032248102002299106,221796.45
0.0032414912940443037,231646.77
0.0032533915622483534,223734.97
0.003259083426756071,240190.28
0.003268184591807888,237956.53
0.003276593963303931,242258.77
0.003301182789595458,253799.72
0.003308600235566672,245361.42
0.0033404738253706157,247915.67
0.003369789552853053,221863.66
0.0033864770324540617,231673.0
0.0033983751720612076,223800.33
0.003404072712824835,240152.95
0.003413173168343775,237930.25
0.0034215754445225954,242214.2
0.0034461600136230786,253779.98
0.0034535774595934043,245353.67
0.0034854489208040462,247914.16
0.003514768195944651,221820.94
0.0035314606422683936,231672.98
0.0035433587818758383,223797.25
0.003549061998893599,240171.61
0.0035581617448823266,237999.83
0.00356655692574126,242275.02
0.0035911358185871656,253736.69
0.0035985532645579354,245380.61
0.0036304240162357004,247939.34
0.0036597468390358046,221858.73
0.003688342391690469,223743.12
0.0036940498658992738,240175.52
0.0037031489023551245,237916.06
0.0037115398260230137,242268.98
0.0037361116235510305,253801.59
0.0037435311981166564,245419.41
0.003775399821198455,247901.52
0.0038047254821274024,221812.39
0.0038214307000242927,231631.59
0.0038333260015050996,223759.38
0.003839039151968038,240176.66
0.003848137478892788,237988.08
0.0038565205977105776,242264.0
0.00388108813804644,253818.17
