phase,binned_flux,standardized_flux
0.025,242263.8,1.0000348289503809
0.026903807615230462,242343.44,1.0003635729632199
0.028807615230460923,242377.0,1.0005021044683788
0.030711422845691384,242305.75,1.0002079933318297
0.032615230460921844,242275.86,1.0000846111301251
0.03451903807615231,242272.495,1.000070720828729
0.036422845691382766,242281.62,1.0001083876935852
0.03832665330661322,242323.06,1.0002794468584777
0.04023046092184369,242303.175,1.000197364052158
0.04213426853707415,242230.04,0.9998954718701016
0.04403807615230461,242217.91,0.9998454007390652
0.045941883767535066,242287.27,1.000131710190729
0.04784569138276553,242330.785,1.000311334697493
0.049749498997995995,242208.72,0.9998074655622948
0.05165330661322645,242256.44,1.0000044477859598
0.05355711422845691,242236.66,0.9999227984065782
0.05546092184368737,242323.66,1.0002819235838383
0.05736472945891783,242354.655,1.0004098670880814
0.059268537074148295,242280.845,1.0001051885899945
0.06117234468937876,242225.05,0.999874873770854
0.06307615230460922,242201.83,0.999779024499406
0.06497995991983968,242235.21000000002,0.9999168129869572
0.06688376753507014,242300.73,1.0001872713963145
0.0687875751503006,242301.95,1.0001923074045471
0.07069138276553105,242271.06,1.0000647973272419
0.07259519038076151,242252.56,0.9999884316286292
0.07449899799599198,242328.21,1.0003007054178212
0.07640280561122245,242396.91,1.0005842904715887
0.07830661322645291,242405.12,1.0006181803302703
0.08021042084168337,242308.89,1.000220954861216
0.08211422845691382,242258.18,1.000011630289505
0.08401803607214428,242236.055,0.9999203010418397
0.08592184368737474,242286.73,1.0001294811379047
0.0878256513026052,242323.81,1.0002825427651783
0.08972945891783565,242355.69,1.0004141394393282
0.09163326653306614,253610.805,1.0468738540307854
0.0935370741482966,253682.405,1.047169409923795
0.09544088176352705,253758.72,1.0474844287502614
0.09734468937875751,253819.08000000002,1.0477335873215192
0.09924849699398797,253810.04499999998,1.0476962919654669
0.10115230460921842,253721.27500000002,1.0473298604483938
0.10305611222444888,238695.6,0.9853057432319997
0.10495991983967934,240336.66,0.9920798347652676
0.10686372745490982,240325.3,0.9920329420984437
0.10876753507014028,240301.91,0.9919363910881437
0.11067134268537074,240272.58,0.9918153204967753
0.1125751503006012,240306.25,0.9919543060682506
0.11447895791583165,240382.61,0.9922695106491193
0.11638276553106211,240375.42,0.9922398312235504
0.11828657314629257,240439.19,0.9925030658506063
0.12019038076152302,240380.08,0.9922590671238495
0.12209418837675351,240349.91,0.9921345291169767
0.12399799599198397,240334.59000000003,0.9920712900627743
0.12590180360721442,240318.225,0.992003737378569
0.12780561122244488,240317.52000000002,0.9920008272262705
0.12970941883767534,240317.06,0.9919989284034941
0.1316132264529058,240316.45,0.9919964103993777
0.13351703406813625,240322.41,0.9920210125379578
0.1354208416833667,240341.375,0.9920992976987248
0.1373246492985972,240373.82,0.9922332266225893
0.13922845691382765,240407.94,0.9923740697380848
0.1411322645290581,240395.715,0.9923236064588663
0.14303607214428857,240358.19,0.9921687079269504
0.14493987975951902,240301.41,0.9919343271503434
0.14684368737474948,240311.3,0.991975151840034
0.14874749498997994,240330.375,0.9920538910671173
0.1506513026052104,240340.75,0.9920967177764745
0.15255511022044085,240332.58000000002,0.9920629930328169
0.1544589178356713,240333.98,0.9920687720586578
0.1563627254509018,240354.89,0.9921550859374683
0.15826653306613225,240370.75,0.9922205540444952
0.1601703406813627,240372.14,0.9922262917915802
0.16207414829659317,240316.22,0.9919954609879895
0.16397795591182363,240217.41,0.9915875855998854
0.16588176352705408,223776.91,0.9237232467867456
0.16778557114228454,240289.59,0.9918855356607431
