phase,binned_flux,standardized_flux
0.025,244815.61,1.0103901872523033
0.026903807615230462,243749.11,1.0059885842062206
0.028807615230460923,243727.14,1.0058979107707566
0.030711422845691384,243736.11,1.0059349312858277
0.032615230460921844,243721.41499999998,1.005874282850045
0.03451903807615231,243705.28,1.005807691321542
0.036422845691382766,243683.45,1.0057175956867592
0.03832665330661322,243664.54499999998,1.0056395719590645
0.04023046092184369,243610.62,1.005417015518127
0.04213426853707415,243602.12,1.0053819347624853
0.04403807615230461,243587.08,1.0053198624607385
0.045941883767535066,243569.64500000002,1.0052479056401962
0.04784569138276553,243569.13,1.005245780159119
0.049749498997995995,243593.19,1.0053450793333232
0.05165330661322645,243617.41499999998,1.0054450594869015
0.05355711422845691,243624.56,1.005474547957379
0.05546092184368737,243679.53,1.0057014172676868
0.05736472945891783,243705.21000000002,1.0058074024212016
0.059268537074148295,243695.39,1.0057668738305663
0.06117234468937876,243746.45,1.0059776059932788
0.06307615230460922,243686.86,1.005731669260493
0.06497995991983968,243681.19,1.0057082683329062
0.06688376753507014,243609.78,1.00541354871404
0.0687875751503006,244260.36,1.0080985884793663
0.07069138276553105,244258.695,1.0080917167784083
0.07259519038076151,244324.95,1.0083651609507647
0.07449899799599198,244341.09,1.0084317731150063
0.07640280561122245,243626.25,1.0054815228370302
0.07830661322645291,243687.16,1.0057329074048098
0.08021042084168337,243703.89,1.0058019545862078
0.08211422845691382,244351.02,1.008472755691891
0.08401803607214428,244346.0,1.008452037410324
0.08592184368737474,244045.72,1.0072127374922015
0.0878256513026052,243746.94,1.0059796282956628
0.08972945891783565,243726.875,1.00589681707661
0.09163326653306614,243683.5,1.0057178020441453
0.0935370741482966,243689.17,1.005741202971732
0.09544088176352705,243623.94,1.005471989125791
0.09734468937875751,243600.9,1.0053768996422638
0.09924849699398797,243569.875,1.0052488548841723
0.10115230460921842,243548.07,1.0051588624280825
0.10305611222444888,243582.94,1.0053027760691673
0.10495991983967934,243611.655,1.0054212871160197
0.10686372745490982,243637.54499999998,1.0055281389705562
0.10876753507014028,243653.78,1.0055951432138315
0.11067134268537074,243667.33,1.0056510660654718
0.1125751503006012,243700.34499999997,1.0057873238475312
0.11447895791583165,243684.53,1.0057220530062994
0.11638276553106211,243671.765,1.0056693699656214
0.11828657314629257,243675.14,1.0056832990891849
0.12019038076152302,243618.97,1.00545147720161
0.12209418837675351,243613.44,1.0054286540747044
0.12399799599198397,243640.35,1.005539715619918
0.12590180360721442,244087.635,1.0073857268889916
0.12780561122244488,243621.08000000002,1.0054601854833047
0.12970941883767534,244316.835,1.0083316691469963
0.1316132264529058,244326.73,1.0083725072737109
0.13351703406813625,244380.19,1.0085931445909575
0.1354208416833667,244397.29,1.0086637188170129
0.1373246492985972,244364.75,1.0085294214301217
0.13922845691382765,244385.535,1.0086152041955345
0.1411322645290581,244394.17,1.0086508421161187
0.14303607214428857,244383.58,1.0086071356217368
0.14493987975951902,243762.28,1.0060429387417265
0.14684368737474948,244020.6,1.0071090635414115
0.14874749498997994,244322.965,1.0083569685625355
0.1506513026052104,244289.36,1.0082182757633198
0.15255511022044085,244291.185,1.0082258078079134
0.1544589178356713,244279.36,1.0081770042860942
0.1563627254509018,244292.77500000002,1.0082323699727922
0.15826653306613225,244253.06,1.0080684603009917
0.1601703406813627,244278.62,1.0081739501967797
0.16207414829659317,244301.10499999998,1.0082667491133208
0.16397795591182363,244316.06,1.0083284706075113
0.16588176352705408,244329.54499999998,1.0083841251945498
0.16778557114228454,244302.375,1.0082719905909285
0.16968937875751502,244299.61,1.0082605790274757
0.17159318637274548,244222.5,1.0079423346665912
0.17349699398797594,243974.74,1.006919792546856
0.1754008016032064,243651.18,1.0055844126297528
0.17730460921843685,243593.05,1.0053445015326419
0.1792084168336673,243592.92,1.0053439650034381
0.18111222444889777,244247.255,1.0080445022084625
0.18301603206412823,244303.17,1.008275271673368
0.18491983967935868,244290.885,1.0082245696635967
0.18682364729458917,244311.7,1.0083104762434412
0.18872745490981963,244310.72,1.0083064316386732
0.19063126252505008,244316.94,1.0083321024975072
0.19253507014028054,244300.58,1.0082645823607665
0.194438877755511,244298.41999999998,1.0082556677216858
0.19634268537074145,244338.47,1.0084209599879734
0.1982464929859719,244346.36,1.0084535231835041
0.2001503006012024,244320.38,1.0083462998856727
0.20205410821643285,244319.485,1.008342606088461
