phase,binned_flux,standardized_flux
0.025,246706.64,1.0259914441187403
0.026903807615230462,247867.16,1.0308177576331583
0.028807615230460923,247792.88,1.03050884562143
0.030711422845691384,245302.08500000002,1.0201502498452737
0.032615230460921844,247753.015,1.0303430570195513
0.03451903807615231,245408.42,1.0205924706148906
0.036422845691382766,247760.12,1.0303726049442057
0.03832665330661322,247742.19,1.0302980385418055
0.04023046092184369,246661.93,1.0258055063690852
0.04213426853707415,246649.59,1.0257541873838305
0.04403807615230461,245531.31,1.0211035395045147
0.045941883767535066,245523.36,1.021070477435408
0.04784569138276553,247809.3,1.0305771323100754
0.049749498997995995,247876.92,1.0308583470412693
0.05165330661322645,246623.08000000002,1.0256439388993002
0.05355711422845691,245306.41,1.020168236442618
0.05546092184368737,247790.15,1.0304974922316614
0.05736472945891783,247736.94,1.0302762050999426
0.059268537074148295,245404.64500000002,1.0205767713305034
0.06117234468937876,247756.16,1.0303561362909148
0.06307615230460922,247887.78,1.030903511075294
0.06497995991983968,247874.14,1.030846785713959
0.06688376753507014,247852.55,1.0307569982835172
0.0687875751503006,248145.2,1.031974056714216
0.07069138276553105,247863.43,1.0308022454925587
0.07259519038076151,247951.70500000002,1.0311693592221673
0.07449899799599198,249413.38,1.0372481013431019
0.07640280561122245,248000.36,1.0313717032438505
0.07830661322645291,247959.59,1.0312021509724698
0.08021042084168337,250614.625,1.0422437799851132
0.08211422845691382,250635.45,1.0423303859711694
0.08401803607214428,250704.36,1.042616965490935
0.08592184368737474,247984.84,1.031307159430953
0.0878256513026052,249385.11,1.0371305334571088
0.08972945891783565,250842.515,1.043191517711995
0.09163326653306614,247877.035,1.0308588252976147
0.0935370741482966,247873.86,1.0308456212637263
0.09544088176352705,249406.2,1.0372182415121352
0.09734468937875751,250800.34,1.0430161223956966
0.09924849699398797,250838.725,1.0431757560463455
0.10115230460921842,250787.14,1.0429612268847273
0.10305611222444888,250697.81,1.042589725672992
0.10495991983967934,250634.575,1.0423267470641921
0.10686372745490982,250686.3,1.0425418584509267
0.10876753507014028,250679.12,1.04251199861996
0.11067134268537074,250744.06,1.0427820678989266
0.1125751503006012,249356.91,1.037013256683674
0.11447895791583165,247885.97,1.0308959837362899
0.11638276553106211,247832.34999999998,1.0306729915167303
0.11828657314629257,250845.56,1.0432041811082755
0.12019038076152302,250852.0,1.0432309634636272
0.12209418837675351,250859.19,1.0432608648821022
0.12399799599198397,250828.32,1.0431324842439487
0.12590180360721442,250758.8,1.042843367886176
0.12780561122244488,250686.09,1.0425409851132523
0.12970941883767534,250670.865,1.04247766813185
0.1316132264529058,250732.66,1.042734658139453
0.13351703406813625,250778.75,1.0429263349652549
0.1354208416833667,250837.90000000002,1.0431723250769098
0.1373246492985972,250904.45,1.0434490899447144
0.13922845691382765,250901.17,1.0434354492419886
0.1411322645290581,250912.36,1.0434819856637878
0.14303607214428857,250937.275,1.0435856009407427
0.14493987975951902,250826.61,1.0431253727800276
0.14684368737474948,250774.18,1.042907329473957
0.14874749498997994,249291.81,1.0367425220045745
0.1506513026052104,250594.03,1.0421581305117484
0.15255511022044085,247874.75,1.030849322551966
0.1544589178356713,250657.765,1.0424231884959636
0.1563627254509018,250720.92,1.042685834404697
0.15826653306613225,250773.3,1.0429036697732257
0.1601703406813627,247965.58,1.0312270618899475
0.16207414829659317,250850.69,1.0432255155000387
0.16397795591182363,250883.17,1.0433605917270303
0.16588176352705408,250860.715,1.0432672069771196
0.16778557114228454,250886.015,1.0433724233731445
0.16968937875751502,250796.3,1.0429993210423392
0.17159318637274548,250691.70500000002,1.0425643364991686
0.17349699398797594,247676.435,1.0300245798809116
0.1754008016032064,244667.05,1.0175092975112954
0.17730460921843685,247673.91,1.0300140790350634
0.1792084168336673,250692.95,1.0425695141439533
0.18111222444889777,250750.02,1.0428068540538795
0.18301603206412823,247900.32,1.0309556618107152
0.18491983967935868,250842.25,1.0431904156430247
0.18682364729458917,244973.2,1.0187824990782128
0.18872745490981963,250851.5,1.0432288840882118
0.19063126252505008,244967.88,1.0187603745237919
0.19253507014028054,244916.885,1.018548299025164
0.194438877755511,250730.97,1.0427276298505486
0.19634268537074145,247747.1,1.030318458008386
0.1982464929859719,250620.92,1.0422699593215947
0.2001503006012024,244598.14500000002,1.017222738785284
0.20205410821643285,250671.53,1.0424804337011526
