phase,binned_flux,standardized_flux
0.025,240225.23,0.9914267309315001
0.026903807615230462,240179.28,0.9912370919902186
0.028807615230460923,240194.305,0.9912991012414211
0.030711422845691384,240209.275,0.9913608835036841
0.032615230460921844,240199.28,0.9913196334227676
0.03451903807615231,240278.08,0.991644846667011
0.036422845691382766,240219.38,0.9914025875624796
0.03832665330661322,242355.11,1.0002168982493809
0.04023046092184369,242366.77,1.0002650199045569
0.04213426853707415,242325.14,1.0000932099127062
0.04403807615230461,240391.02,0.9921109581366155
0.045941883767535066,241405.24,0.9962967167226116
0.04784569138276553,242274.115,0.9998826260829152
0.049749498997995995,240491.51,0.9925256875644585
0.05165330661322645,240457.08,0.9923835924883252
0.05355711422845691,240469.53999999998,0.9924350158008032
0.05546092184368737,240526.945,0.9926719303475773
0.05736472945891783,240481.89,0.9924859851354024
0.059268537074148295,240501.67,0.9925676186121934
0.06117234468937876,240467.89,0.9924282061326181
0.06307615230460922,240470.02,0.9924369967951844
0.06497995991983968,240469.7,0.9924356761322637
0.06688376753507014,240417.41,0.9922198715568642
0.0687875751503006,242253.02,0.999795565506934
0.07069138276553105,241296.805,0.9958491977106886
0.07259519038076151,240432.77,0.9922832633770617
0.07449899799599198,241306.09000000003,0.9958875175707497
0.07640280561122245,242258.685,0.9998189453677037
0.07830661322645291,242269.89,0.9998651892052893
0.08021042084168337,242246.845,0.9997700808396346
0.08211422845691382,242231.8,0.9997079890469995
0.08401803607214428,242152.72,0.9993816202227005
0.08592184368737474,240224.83,0.9914250801028491
0.0878256513026052,240242.95,0.9914998626407386
0.08972945891783565,240218.58,0.9913992859051775
0.09163326653306614,240259.93,0.9915699403169728
0.0935370741482966,241248.945,0.9956516760625987
0.09544088176352705,242220.125,0.9996598054857491
0.09734468937875751,242245.14,0.9997630441825098
0.09924849699398797,240338.48,0.9918941217933093
0.10115230460921842,240434.36,0.9922898254209495
0.10305611222444888,242272.67,0.9998766624644136
0.10495991983967934,242341.835,1.0001621113735264
0.10686372745490982,240547.285,0.9927558749844797
0.10876753507014028,241385.47,0.9962151245165368
0.11067134268537074,241443.96000000002,0.9964565169360267
0.1125751503006012,242347.28,1.0001845832785379
0.11447895791583165,242336.965,1.0001420125347007
0.11638276553106211,242313.66,1.000045831130423
