phase,raw_flux
2.2464852277970238e-05,244873.03
2.6135933633320008e-05,240306.8
3.2810944549321874e-05,243647.86
4.02573133460038e-05,248658.19
0.00010053558433996568,253827.14
0.00010893610828111022,250867.78
0.00011513666132945133,226684.31
0.00011756483772273896,223864.16
0.0001414187163435443,244931.42
0.00014509620142622026,240297.64
0.0001517729588123018,243653.5
0.00015921990976563993,248611.66
0.00021948420899433468,253784.91
0.00022788647940608087,250883.33
0.000234088778926278,226710.22
0.00023652044825972496,223880.47
0.00026037258040911837,244931.56
0.00026405646921778825,240312.53
0.00027073439091829243,243708.61
0.0002781807597147523,248691.77
0.00033843399796241715,253797.39
0.0003468368505314956,250907.33
0.0003530420608344187,226749.67
0.00037932760879044736,244869.5
0.00038301615485325513,240322.53
0.0003896952408672938,243647.17
0.00039714277397773223,248676.47
0.0004573832047738083,253800.66
0.00046578780381301144,250848.42
0.00047199476058867873,226737.34
0.00047443166933458514,223831.33
0.0004982814728560214,244934.89
0.0005086572551302737,243603.2
0.0005161036239267336,248676.45
0.0005763324115848685,253753.34
0.0005847381749384262,250894.31
0.0005909474603411624,226766.03
0.000593387279870683,223877.89
0.0006172359190790289,244872.2
0.0006209366904377234,240282.77
0.0006276186872362643,243657.94
0.0006350656381893804,248648.14
0.0006952822005529511,253842.59
0.0007036879639059634,250870.67
0.0007099007422493031,226708.31
0.0007123428904085571,223800.92
0.0007361903653029245,244853.45
0.0007398963760731903,240287.16
0.0007465795371852657,243635.45
0.0007540276524523604,248641.92
0.0008142314073643422,253766.3
0.0008226394993453567,250866.89
0.0008288534420017868,226705.69
0.0008312985009455431,223867.16
0.0008551442293693867,244872.89
0.0008588566438660905,240319.47
0.0008655415514480236,243639.19
0.00087298908455824,248642.09
0.0009331800320187112,253837.25
0.0009415898704703274,250926.7
0.0009478055595986135,226712.98
0.0009502541114825291,223850.03
0.0009740992577489394,244826.03
0.0009778169116572144,240299.52
0.0009845029835542363,243669.39
0.0009919505166642306,248679.09
0.0010521298209867937,253861.92
0.001060540241594854,250886.97
0.0010667588415067542,226678.25
0.001069209722018627,223799.22
0.0010930531218162898,244817.47
0.001096776015135692,240273.25
0.0011109125309269885,248665.61
0.001171079609954876,253825.05
0.001179491194877258,250889.02
0.0011857121234166712,226705.64
0.0011881653325565011,223868.67
0.0012120069858818638,244869.72
0.0012157368650842493,240277.98
0.0012224264299229848,243644.69
0.0012298739630330902,248627.08
0.0012900282346092451,253882.8
0.0012984415660022286,250853.89
0.0013046648231691549,226680.58
0.0013071209430934871,223843.53
0.0013309620142631928,244824.75
0.0013346971328771495,240264.14
0.0013413878620287534,243687.05
0.0013488353951390808,248788.81
0.0014089774414203053,253868.88
0.0014173925192841885,250834.42
0.0014236175229225267,226709.91
0.0014260765536304731,223870.66
0.001449915878328767,244888.91
0.0014536574006687175,240303.61
0.0014603487119779768,243660.52
0.0014677974094018387,248633.42
0.0015279272303887186,253861.38
0.0015363428904091592,250869.67
0.0015425702226750104,226684.86
0.0015450321641683473,223840.34
0.001568869742394341,244815.61
0.0015726170863041844,240299.89
0.0015793101440837454,243704.31
0.0015867588415078293,248684.41
0.0016468770193568013,253935.45
0.0016552932615336857,250893.47
0.0016615235045849275,226666.97
0.0016639877747044451,223853.08
0.00168782477077567,244817.62
0.0016915767719396513,240241.89
0.0016982721583467253,243659.48
0.001705720273613709,248663.42
0.00176582564401117,253860.08
0.0017742442148160897,250855.02
0.0017804762043374112,226651.0
0.0017829439673988645,223849.91
0.001806778634841244,244863.88
0.0018105376218886526,240337.95
0.0018172330082955046,243728.23
0.0018246822878766888,248670.64
0.0018847754329792527,253869.7
0.0018931951680980497,250903.39
0.0018994289040898948,226691.38
0.0019018989957793053,223826.89
0.0019257336632216848,244793.95
0.0019294967253680184,240271.02
0.0019361944404014952,243684.28
0.0019436437199825685,248670.62
0.002003724639790313,253852.05
0.002012144957065587,250857.3
0.0020183816038423785,226678.33
0.0020208551884719483,223832.41
0.002044687527287259,244791.81
0.0020484569931595864,240265.8
0.002055156454664475,243647.97
0.002062605152088448,248569.92
0.0021226732644446817,253877.27
0.002131095910347991,250895.48
0.002137334303594862,226705.39
0.0021398107990098225,223865.3
0.0021636413913546093,244772.72
0.0021674172609524867,240301.91
0.0021741173046134765,243683.89
0.0021815665841944387,248594.77
0.002241623053412764,253883.17
0.0022500462814725175,250826.23
0.0022562875855047793,226649.2
0.002258765827389375,223873.38
0.002282596419734162,244821.5
0.0022863769465866213,240310.58
0.002293078736719467,243665.67
0.002300529180614186,248528.12
0.002360572842380847,253811.31
0.002368996652597488,250849.45
0.00237524086741292,226710.97
0.0023777220200837945,223930.56
0.0024053372143790774,240384.52
0.002412040750982447,243685.23
0.0024194900305631872,248527.7
0.0024795214670352158,253816.28
0.002487947605879448,250846.28
0.0024941929850097466,226662.36
0.0024966776306216687,223867.7
0.0025242969000145443,240344.0
0.0025310016009314484,243682.05
0.002538451462669289,248558.59
0.002598470673846607,253802.7
0.0026068973948478735,250824.11
0.0026131456847622303,226663.75
0.002615632659000333,223846.72
0.0026432571678061123,240361.16
0.002649963033037439,243646.27
0.002657414059088814,248585.06
0.0027174204628146893,253811.55
0.0027258483481298335,250826.78
0.0027320989666721474,226681.7
0.0027345888516947525,223843.72
0.0027584130403139895,244888.02
0.0027622180177551137,240354.7
0.002768925629456964,243683.8
0.0027763754911949157,248574.47
0.0028363696696260808,253849.8
0.0028447993014113493,250812.58
0.002851051666424631,226617.5
0.0028535444622326267,223799.69
0.002877367486536997,244827.55
0.0028811771212344794,240305.19
0.002887887061562955,243704.12
0.002895336341143917,248638.44
0.002955318876437141,253817.41
0.0029637490903797747,250795.78
0.0029700043661771147,226693.72
0.0029724994906121793,223848.36
0.0029963219327600044,244886.73
0.0030001373890260474,240308.38
0.0030068479115121782,243685.52
0.003014298355406786,248584.97
0.0030742686654052233,253828.0
0.0030827000436617347,250895.52
0.0030889576480852554,226716.06
0.0030914556833057105,223868.38
0.0031152763789839,244860.39
0.0031190976568189477,240345.67
0.003125809925774936,243731.78
0.003133260369669766,248641.38
0.003193217290059592,253800.14
0.0032016509969432505,250863.03
0.003207909765682082,226666.52
0.0032104112938426965,223836.38
0.0032342308252069074,244844.3
0.0032380579246105157,240273.27
0.0032447713578809267,243712.77
0.0032522218017756455,248634.44
0.0033121664968709837,253783.78
0.003320600785911676,250875.58
0.0033268624654345658,226684.58
0.0033293663222231373,223860.42
0.0033531846892724815,244817.08
0.0033570176102459826,240284.02
0.00336373220783015,243745.91
0.003371183233881525,248694.42
0.003431116285839066,253795.14
0.003439551739193636,250891.97
0.00344581632950014,226658.58
0.0034483225149175567,223863.38
0.003472139135496377,244777.36
0.0034759778780375505,240311.8
0.003482694222092908,243726.83
0.003490145248144394,248651.78
0.0035500660748071485,253799.89
0.0035585021103186065,250870.98
0.0035647684470960783,226660.33
0.0035672781254536545,223837.94
0.003591094163876818,244838.33
0.0035949381458300067,240310.36
0.0036016556541988987,243710.84
0.0036091066802502736,248654.8
0.0036690146994615173,253792.95
0.0036774524814440213,250882.53
0.003683721146848562,226652.0
0.003686234318148074,223854.05
0.003710048027942392,244797.27
0.0037138978314654736,240370.75
0.003720616504147678,243749.11
0.0037280681123562642,248584.92
0.0037879639062725775,253859.81
0.003796403434725537,250874.45
0.003802674428758479,226635.14
0.0038051893465285147,223839.17
0.0038290024741662876,244778.77
0.0038328580992570416,240316.62
0.003839578518410658,243750.47
0.003847029544462366,248617.39
0.003906914277397682,253834.06
0.003915353805850952,250883.72
0.003921627128510963,226734.28
0.003924144957065501,223835.38
0.003947956920389295,244795.88
0.003951818367049942,240369.25
0.0039585399505164265,243728.23
0.003965991558725124,248669.05
0.004025862902052051,253841.39
0.004034303594818489,250902.5
0.004040579246106901,226651.47
0.004043101149759032,223841.97
0.00407077863484151,240308.12
0.004077501382622639,243710.55
0.004084952990831114,248683.66
0.004144812108863442,253828.42
0.004153255130257438,250895.78
0.00415953252801593,226643.62
0.004162056178139473,223850.72
0.004185865812836198,244836.86
0.004189738320476977,240310.25
0.004196463396885619,243689.84
0.004203915005093872,248641.19
0.004263760733517812,253823.52
0.004272205501382853,250874.23
0.004278485809925847,226688.2
0.004281011788676459,223848.31
0.0043048202590592055,244802.14
0.004308698588269877,240310.84
0.004315424828991388,243671.05
0.004322877019356741,248748.61
0.004382710522485894,253838.73
0.004391155872507824,250882.27
0.004397438509678331,226627.88
0.00439996798136999,223828.0
0.0044237735409691226,244797.58
0.004427658856061445,240290.36
0.004434385678940389,243690.75
0.0044418378693057425,248658.12
0.0045016603114539765,253800.16
0.00451010624363235,250901.5
0.0045163912094308145,226621.42
0.004518923009751319,223864.03
0.004542728569347787,244783.44
0.004546618541696912,240346.5
0.004553347693203147,243722.84
0.0045607998835687225,248626.39
0.004620609518265036,253841.77
0.004629057196914754,250878.78
0.004635343909183298,226623.03
0.004637878620287417,223853.2
0.004661683015571683,244755.47
0.004665578809489812,240330.77
0.0046723091253091376,243742.55
0.004679761315674602,248625.73
0.004739558725076427,253840.28
0.004748008150196714,250828.5
0.004754297191093215,226619.38
0.004756834812981836,223847.34
0.004780636879639033,244780.59
0.004784539077280936,240294.89
0.00479127055741535,243670.42
0.004798722747780482,248593.72
0.004858507931887488,253845.77
0.0048669579391642515,250887.77
0.0048732493086882656,226603.95
0.004875789841362277,223856.39
0.0048995919080176975,244777.41
0.004899624508804656,238143.31
0.004903498762916403,240342.2
0.004910231989521119,243764.31
0.004917684762043351,248612.69
0.004977456556541857,253876.12
0.004985908310289222,250882.58
0.004992202008440749,226610.59
0.004994745451899263,223835.19
0.005018545772085048,244739.22
0.005018581283654733,238142.03
0.005022459612865404,240306.39
