phase,binned_flux,standardized_flux
0.025,243635.02,1.0055768162588716
0.026903807615230462,243539.53,1.00518269175992
0.028807615230460923,243644.19,1.0056146644278463
0.030711422845691384,243591.33000000002,1.0053964905770287
0.032615230460921844,243608.83500000002,1.0054687405440845
0.03451903807615231,243583.13,1.005362645976637
0.036422845691382766,243564.28,1.005284844669639
0.03832665330661322,243514.09,1.0050776909509
0.04023046092184369,243601.3,1.0054376406582366
0.04213426853707415,243568.83,1.005303624295466
0.04403807615230461,243634.135,1.0055731635184637
0.045941883767535066,243657.52,1.0056696825404343
0.04784569138276553,243613.58,1.0054883250110183
0.049749498997995995,243656.3,1.0056646471242785
0.05165330661322645,243659.98,1.0056798359205519
0.05355711422845691,242327.77,1.0001812853000858
0.05546092184368737,243639.86,1.0055967928278833
0.05736472945891783,243627.44,1.0055455306404608
0.059268537074148295,242362.64,1.0003252073995565
0.06117234468937876,243656.61,1.0056659266152688
0.06307615230460922,242291.48,1.0000315023064013
0.06497995991983968,243619.2,1.0055115209444576
0.06688376753507014,242393.03,1.0004506387905203
0.0687875751503006,242271.28,0.9999481290225094
0.07069138276553105,242288.62,1.000019697970167
0.07259519038076151,242274.84,0.9999628225319478
0.07449899799599198,242307.67,1.0000983247552233
0.07640280561122245,242274.815,0.9999627193471905
0.07830661322645291,242248.86,0.9998555929321701
0.08021042084168337,242276.22,0.9999685183305502
0.08211422845691382,242302.39,1.0000765321344833
0.08401803607214428,242327.265,1.0001792009679886
0.08592184368737474,242273.34,0.9999566314465103
0.0878256513026052,242265.38,0.9999237774197886
0.08972945891783565,242276.5,0.9999696739998319
0.09163326653306614,242280.89,0.9999877932432124
0.0935370741482966,242251.66,0.9998671496249869
0.09544088176352705,242319.62,1.0001476470692088
0.09734468937875751,242318.11,1.0001414147098682
0.09924849699398797,242376.98,1.000384394176339
0.10115230460921842,243569.84,1.0053077929596606
0.10305611222444888,243577.225,1.0053382737369647
0.10495991983967934,243621.40500000003,1.0055206218400508
0.10686372745490982,243594.83,1.0054109364430495
0.10876753507014028,243543.735,1.0052000474360965
0.11067134268537074,243585.55,1.0053726342611427
0.1125751503006012,243562.17,1.0052761358761235
0.11447895791583165,243536.97,1.0051721256407735
0.11638276553106211,243604.73,1.005451797606937
0.11828657314629257,243532.12,1.005152107797859
0.12019038076152302,243512.67,1.0050718300566859
0.12209418837675351,243628.19,1.0055486261831796
0.12399799599198397,243507.095,1.0050488198558098
0.12590180360721442,243554.52,1.0052445613403922
0.12780561122244488,243612.38,1.0054833721426684
0.12970941883767534,243644.3,1.0056151184407784
0.1316132264529058,243491.31,1.0049836690000558
0.13351703406813625,243678.82,1.0057575959536469
0.1354208416833667,243487.25,1.0049669117954716
0.1373246492985972,243615.985,1.0054982513846698
0.13922845691382765,243564.88,1.005287321103814
0.1411322645290581,243693.185,1.0058168859151868
0.14303607214428857,243623.64,1.0055298465573526
0.14493987975951902,243586.32,1.0053758123516674
0.14684368737474948,243583.7,1.0053649985891033
0.14874749498997994,243618.835,1.005510014447001
0.1506513026052104,243647.99,1.0056303485109546
0.15255511022044085,243644.5,1.0056159439188368
0.1544589178356713,243632.805,1.0055676740893758
0.1563627254509018,243649.86,1.0056380667308
0.15826653306613225,243646.47,1.0056240748777114
0.1601703406813627,243683.33,1.0057762104838623
0.16207414829659317,243638.35,1.0055905604685431
0.16397795591182363,243622.97,1.0055270812058572
0.16588176352705408,243699.14,1.0058414645243736
0.16778557114228454,243648.11,1.0056308437977897
0.16968937875751502,243727.5,1.0059585173130454
0.17159318637274548,243743.125,1.0060230077863528
0.17349699398797594,243582.91,1.0053617379507729
