phase,raw_flux
2.157131885551472e-05,253597.73
3.295484255794179e-05,240338.09
3.9043989084497355e-05,242279.36
6.330682059582643e-05,253619.7
7.469381669045205e-05,240339.7
8.078112489173783e-05,242300.98
0.00010504211807771354,253644.11
0.00011643340359857035,240351.44
0.00012251866921575427,242263.8
0.00014677761981802525,253620.62
0.00015817237773108062,240389.7
0.00016425600928160478,242215.92
0.00018851271304148775,253644.52
0.00019991176038036684,240307.48
0.00020599355360562122,242229.41
0.00023024821478179945,253656.94
0.00024165114303009716,240353.8
0.00024773109792963766,242199.11
0.00027198330800537804,253644.81
0.0002833901171626074,240302.22
0.0002894684379952661,242167.95
0.00031371880974557365,253646.8
0.0003251297040707257,240302.69
0.0003312057780611166,242158.48
0.00035545431148588537,253597.95
0.00036686888246162397,240354.08
0.00037294332238513306,242195.2
0.00039718960896777247,253635.58
0.0004086082651113543,240292.69
0.0004146806624507615,242161.95
0.00043892490644965957,253668.86
0.00045034744350225253,240295.83
0.000456418002516612,242195.39
0.0004806604081899713,253629.22
0.0004920866218931508,240295.05
0.0004981555468406285,242217.95
0.0005223957056718584,253656.52
0.0005338260045428811,240265.05
0.0005398930911646449,242167.98
0.000564130798895437,253618.84
0.0005755651829337793,240295.47
0.0005816304312302734,242180.36
0.0006058663006356326,253616.31
0.0006173043613251217,240245.42
0.0006233677712961239,242216.08
0.0006476018023759444,253622.91
0.0006590437439744079,240298.2
0.0006651053156201403,242191.98
0.000689336895599523,253589.41
0.0007007831266241382,240325.16
0.0007068428599439347,242261.98
0.0007310723973397186,253645.62
0.0007425223050150365,240263.56
0.0007485802000097852,242274.09
0.0007728074905632972,253584.2
0.0007842616876647668,240283.62
0.0007903175400756357,242273.03
0.0008145429923036089,253589.83
0.000826000866055665,240255.06
0.0008320552886580401,242289.97
0.000856278289785496,253611.75
0.0008677400444465633,240272.25
0.0008737924244652806,242210.47
0.0008980135872673831,253620.23
0.0009094794270962936,240336.67
0.000915529968789297,242280.58
0.0009397490890076948,253649.91
0.0009512186054871918,240335.11
0.0009572675131133135,242306.25
0.0009814843864895818,253669.69
0.0009929577838785342,240380.75
0.000999004648920554,242314.52
0.001023219683971469,253646.16
0.0010346971665278204,240384.17
0.0010407423975029584,242313.67
0.0010649549814533562,253692.47
0.0010764363449187186,240371.83
0.0010824797375688089,242240.03
0.0011066904831936678,253644.53
