period,epoch,quarters_used,original_points,final_points,is_folded,data_reduction_ratio,mean,std,variance,median,min,max,range,skewness,kurtosis,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,percentile_99,iqr,cv,mad,trimmed_mean_10,trimmed_std_10,acf_lag_1,acf_lag_2,acf_lag_3,acf_lag_4,acf_lag_5,acf_lag_6,acf_lag_7,acf_lag_8,acf_lag_9,acf_lag_10,acf_lag_11,acf_lag_12,acf_lag_13,acf_lag_14,acf_lag_15,acf_lag_16,acf_lag_17,acf_lag_18,acf_lag_19,acf_lag_20,fft_power_1,fft_freq_1,fft_power_2,fft_freq_2,fft_power_3,fft_freq_3,fft_power_4,fft_freq_4,fft_power_5,fft_freq_5,fft_power_6,fft_freq_6,fft_power_7,fft_freq_7,fft_power_8,fft_freq_8,fft_power_9,fft_freq_9,fft_power_10,fft_freq_10,fft_mean_power,fft_std_power,fft_max_power,ls_power_1,ls_freq_1,ls_period_1,ls_power_2,ls_freq_2,ls_period_2,ls_power_3,ls_freq_3,ls_period_3,ls_power_4,ls_freq_4,ls_period_4,ls_power_5,ls_freq_5,ls_period_5,ls_power_6,ls_freq_6,ls_period_6,ls_power_7,ls_freq_7,ls_period_7,ls_power_8,ls_freq_8,ls_period_8,ls_power_9,ls_freq_9,ls_period_9,ls_power_10,ls_freq_10,ls_period_10,ls_power_11,ls_freq_11,ls_period_11,ls_power_12,ls_freq_12,ls_period_12,ls_power_13,ls_freq_13,ls_period_13,ls_power_14,ls_freq_14,ls_period_14,ls_power_15,ls_freq_15,ls_period_15,ls_power_16,ls_freq_16,ls_period_16,ls_power_17,ls_freq_17,ls_period_17,ls_power_18,ls_freq_18,ls_period_18,ls_power_19,ls_freq_19,ls_period_19,ls_power_20,ls_freq_20,ls_period_20,ls_dominant_freq,ls_dominant_power,n_dips,max_dip_depth,mean_dip_depth,std_dip_depth,max_dip_duration,mean_dip_duration,max_dip_width,mean_dip_width,dip_snr,dip_symmetry,mean_derivative,max_derivative,std_derivative,mean_second_derivative,max_second_derivative,linear_slope,linear_r2,linear_stderr,area_below_median,baseline_std,baseline_range,rms,white_noise_estimate,flux_stability,max_consecutive_diff,n_outliers_3sigma,n_outliers_5sigma,mean_flux_err,median_flux_err,std_flux_err,min_flux_err,max_flux_err,weighted_mean_flux,snr_mean,snr_max,LABEL
33.0063185,145.38821,18,57581,9506,1,6.05733221123501,-0.03175801,1.5948476,2.5435386,0.0,-10.495292,7.545268,18.04056,-0.19276032,1.0216131,-2.6617396,-2.0001206,-1.0161757,0.9820437,1.9264848,2.4970546,3.774982,1.9982195,-50.21875,1.0,-0.013720055,0.99233204,0.07045258,0.07118723,0.06523454,0.0792268,0.080045834,0.1139541,0.07267217,0.068346545,0.0742422,0.08203932,0.07288216,0.10549408,0.05862596,0.064972535,0.057114795,0.056142353,0.062084485,0.06009778,0.06367203,0.068782,578459.1,0.8203424364328384,461823.28,0.4687671065330505,443808.97,0.7617465481162071,368070.9,1.2305136546492577,335686.16,0.5859588831663132,280816.94,0.5273629948496819,276524.44,1.1719177663326263,258070.64,1.5234930962324142,257603.92,0.4394691623747349,255320.42,46.320049714297056,24183.586,29946.246,578459.1,0.0050622517193489,0.8441641641641642,1.1846037091495518,0.0049809341380111,0.8491591591591592,1.177635534179722,0.0046259534711925,0.8391691691691692,1.1916548375937877,0.0043902659851833,0.8541541541541542,1.170748857377241,0.0041343179131844,0.7842242242242242,1.27514551210048,0.0040614034413558,0.7792292292292293,1.2833194167897743,0.0040232001164145,0.4845245245245245,2.0638790182629534,0.0039632670402372,0.4795295295295295,2.085377309257906,0.0038722708977767,0.4895195195195195,2.0428194589289,0.0038207445034406,0.8341741741741743,1.1987904096767223,0.0036826464057782,0.4745345345345346,2.107328186305531,0.0036678446448239,0.7892192192192192,1.2670750732468323,0.0035687681309013,0.4945145145145145,2.0221853366260474,0.0035676472132565,0.6193893893893895,1.6144932689044391,0.003519383790861,0.6143943943943945,1.6276190165857471,0.0035066794259936,0.7742342342342343,1.2915987898533858,0.0034465303897268,0.8591491491491492,1.163942257279008,0.0033087387707231,0.6243843843843844,1.6015775298191612,0.0032678504771231,1.2787287287287288,0.7820266938040628,0.0032550628925858,0.4695395395395396,2.129746093333617,0.8441641641641642,0.0050622517193489,72,10.495291709899902,7.384253025054932,1.4555023908615112,0.0417891107499599,0.0178630575537681,13,6.125,6.580749034881592,1.0,240.45166,1435.6317,302.7419,57952.168,303920.22,0.0002625731615897,2.4609406966418035e-06,0.0017169039947399,40.792633,0.1132836590319678,0.656618595123291,1.5951637,1.5376980965386169,1.4383321,9.463182,67,2,3.3482374e-05,3.5452438e-05,3.047902e-05,0.0,0.00017259216,0.0,0.0,0.0,0
8.884922995,169.991686,17,52751,2559,1,20.61391168425166,-0.8893624,10.149226,103.00679,0.0,-129.52849,9.192604,138.7211,-10.632816,117.05203,-2.4306335,-1.8838488,-0.995903,1.0030246,1.9598156,2.5760376,4.395842,1.9989276,-11.4118,1.0,0.0038943945,0.9863765,0.9695567,0.95089227,0.91935176,0.88204074,0.83915234,0.7951504,0.73404187,0.67867535,0.61988634,0.56300116,0.50746083,0.45318145,0.39119023,0.33441886,0.27909186,0.2304668,0.18393171,0.14248446,0.09942437,0.064683564,6861144.5,0.6458635926246643,6722218.5,0.5382196605205536,6384754.5,1.399371117353439,6331398.5,1.2917271852493286,6119375.0,1.50701504945755,6105633.5,1.6146589815616608,6037923.0,2.368166506290436,5954278.0,1.8299468457698824,5855473.5,0.753507524728775,5853204.0,1.7223029136657717,263697.4,1025497.56,6861144.5,0.0235245767247049,0.6293793793793794,1.5888667992047714,0.0235015737759731,0.6343743743743744,1.5763562344179,0.0234572659483719,0.6243843843843844,1.6015775298191612,0.0233820206208315,0.6393693693693694,1.5640411441454134,0.0233103362206214,0.6193893893893895,1.6144932689044391,0.0231651815156318,0.6443643643643644,1.551916982538992,0.0230975054173604,0.6143943943943945,1.6276190165857471,0.0228562439247029,0.6493593593593594,1.539979343620416,0.0228433279842665,0.1698398398398398,5.8879000412565565,0.0228410014692695,0.1748348348348348,5.719683957402953,0.0228339539762276,0.6093993993993995,1.6409599369240624,0.0225850164058455,0.1648448448448448,6.0663104202088896,0.0225483888922802,0.1798298298298298,5.56081269134428,0.0225348731141371,0.6044044044044045,1.6545213646902943,0.0224660089012576,0.6543543543543544,1.528223955943093,0.0222142765896761,0.5994094094094095,1.6683088124780814,0.0221127830782346,0.1598498498498498,6.255870749577305,0.0220098955404916,0.6593493493493494,1.5166466774962424,0.0219613164422291,0.1848248248248248,5.410528596187175,0.0218841410716896,0.5944144144144144,1.6823279781752043,0.6293793793793794,0.0235245767247049,1,129.5284881591797,129.5284881591797,0.0,0.0768371596932411,0.0768371596932411,23,23.0,12.76240062713623,0.9203645586967468,258.986,5979.0503,441.87262,57863.984,472027.1,0.006315825628773,2.548225437907842e-06,0.078242963360484,18.605328,0.3186999579008166,1.541477918624878,10.188118,1.7809166011143736,1.4752676,23.417145,23,21,0.00017445204,0.00015516403,7.632057e-05,6.356972e-05,0.0011157829,-0.46843034,10046.04,554973.75,1
8.600153929,177.642421,17,49846,2375,1,20.98778947368421,-0.08780241,1.8875102,3.5626948,0.0,-32.51083,5.3592834,37.870113,-4.72091,66.18429,-2.5904238,-2.0246043,-1.0313141,0.9551966,1.8465904,2.41696,3.4284437,1.9865108,-21.497248,1.0,-0.023503255,0.98716056,0.34199983,0.26829153,0.22516626,0.11649561,0.08941103,0.06898149,0.013641513,-0.018317187,0.0032849947,-0.015769323,0.010222621,-0.0010740168,-0.0017584797,-0.017641839,-0.051866397,-0.031452622,-0.0063107796,-0.024202432,-0.032428984,-0.010500214,73937.555,8.369057692587376,70431.695,7.398732163012028,67696.45,7.277441471815109,61509.918,11.037452898919582,57829.117,7.034860089421272,56580.652,0.8490348383784294,54105.957,5.57937179505825,52144.832,5.215499721467495,51912.04,3.274848662316799,51433.68,1.819360367953777,8464.964,10211.297,73937.555,0.0062052798181563,0.5444644644644645,1.8366671569348432,0.0061830659673818,0.5494594594594595,1.819970486965076,0.0061654966153391,0.5394694694694695,1.8536730187593933,0.0061009439585809,0.5544544544544545,1.8035746524643437,0.0060637549459542,0.5344744744744745,1.870996741206877,0.0059630275425704,0.5594494494494495,1.787471595483905,0.0059022126472207,0.5294794794794795,1.8886473201625864,0.0057752459623939,0.5644444444444445,1.7716535433070864,0.0056850475235561,0.5244844844844845,1.9066340942056643,0.0055450565289876,0.5694394394394395,1.756112995939318,0.0054182960964302,0.5194894894894895,1.924966761084456,0.0052905074437786,2.7322722722722723,0.3659957355451834,0.0052811189994079,0.5744344344344344,1.740842714250863,0.0052756273401199,2.737267267267267,0.3653278625577339,0.0052669797604764,2.727277277277277,0.3666660549448533,0.0052237143628309,2.7422622622622623,0.3646624226141806,0.0052045285187787,2.7222822822822823,0.3673388342231831,0.0051369818297774,2.747257257257257,0.3639994024434234,0.005109648437936,0.5144944944944946,1.943655395151562,0.0051034957301126,2.717287287287287,0.3680140869456305,0.5444644644644645,0.0062052798181563,6,32.51082992553711,32.51082992553711,0.0,0.3779400587081909,0.3779400587081909,8,8.0,17.22418785095215,1.0,251.51855,2305.9626,328.94562,61532.55,627796.56,-0.0208738587867425,0.0007863722903181,0.0152745683220895,21.214104,0.1738026027539844,0.8398148417472839,1.8895512,1.5314974521856943,1.4470947,12.520424,9,6,2.7934682e-05,2.8282095e-05,9.57941e-06,0.0,0.00014568136,0.0,1000000.0,1000000.0,1
4.225384543,137.5606891,17,59616,1186,1,50.266441821247895,-0.12842953,3.029662,9.178851,0.0,-47.84829,24.079628,71.92792,-8.946025,134.34183,-2.5555673,-1.9732369,-0.9783916,1.0317479,1.9637612,2.4775016,3.9172134,2.0101395,-23.590073,1.0,0.0060046064,0.99371666,0.28911266,0.21217673,0.22403495,0.1663885,0.1133687,0.05430565,-0.0053267614,-0.013910483,-0.024007943,0.014899524,0.00962339,0.007374744,-0.019660346,0.017129011,-0.0003433009,0.020117957,-0.045433912,-0.021403607,0.014218041,0.0024341252,65553.89,10.683961749076843,57818.645,2.91380774974823,57021.188,2.428173124790192,52812.33,1.942538499832153,51810.965,3.642259687185288,50936.363,7.527336686849594,50395.043,18.69693306088448,49569.97,5.0991635620594025,48884.04,12.626500248908997,46421.754,8.255788624286652,10898.99,10228.99,65553.89,0.0067916687097919,1.8631431431431436,0.5367274133929338,0.0067903640801069,1.8581481481481483,0.5381702212477576,0.0067862774462066,1.8681381381381383,0.5352923210467938,0.006782190551609,1.853153153153153,0.5396208070004861,0.0067744118832757,1.8731331331331331,0.5338648824855978,0.0067670321775454,1.8481581581581583,0.5410792337148149,0.00675633303505,1.878128128128128,0.5324450366422385,0.0067448374532878,1.8431631631631635,0.5425455651380531,0.0067323318630311,1.8831231231231231,0.5310327230975315,0.0067156252510165,1.8381681681681683,0.5440198657104115,0.0067027198752611,1.888118118118118,0.5296278820716456,0.0066794889954356,1.8331731731731733,0.5455022005744428,0.0066678201380467,1.8931131131131127,0.5282304544156682,0.0066365988431783,1.8281781781781783,0.546992635584636,0.0066279589920169,1.898108108108108,0.5268403816033034,0.0065872017192189,1.8231831831831835,0.5484912373171695,0.0065834587057967,1.9031031031031032,0.5254576057227014,0.006534631237402,1.9080980980980984,0.5240820694684161,0.0065316191660426,1.8181881881881885,0.5499980730798241,0.0065155227785545,0.3996096096096096,2.502442323589088,1.8631431431431436,0.0067916687097919,2,47.848289489746094,41.97771453857422,5.870574951171875,0.1124320700764656,0.0575980544090271,4,3.0,15.7932767868042,40.10832977294922,277.43555,10356.948,548.10535,68654.69,2401052.8,-0.0334837932678232,0.0001866169945179,0.0712266761551479,10.781601,0.2163048717132859,1.2097017765045166,3.0323825,2.555474018545997,1.450352,71.05552,7,6,2.1909198e-05,2.1920649e-05,4.6048763e-06,0.0,0.00011231105,0.0,1000000.0,1000000.0,0
14.97436238,141.50057,17,59191,4313,1,13.7238581034083,-0.029165192,1.5558157,2.4205625,0.0,-9.803043,5.1629353,14.965979,-0.3845662,1.4446487,-2.506705,-1.9268805,-1.018213,0.9889062,1.9024619,2.4341893,3.4356549,2.0071192,-53.34495,1.0,-0.005013832,0.9911279,0.116167285,0.08016666,0.09192876,0.088198066,0.11990683,0.117892005,0.065220304,0.059246697,0.06575387,0.057319123,0.07051934,0.07234169,0.049073644,0.03646508,0.015957115,0.02781691,0.04372466,0.051344275,0.027514784,0.023319786,108157.84,1.0693931579589844,87307.875,0.2673482894897461,85797.76,5.547477006912232,80688.47,2.406134605407715,78053.12,0.4010224342346191,76511.18,0.6683707237243652,71044.09,3.809713125228882,71028.805,2.472971677780152,68438.95,0.3341853618621826,68431.945,3.007668256759644,10442.306,11575.78,108157.84,0.0049826143552127,2.972032032032032,0.336470128592888,0.0049706071446126,2.977027027027027,0.3359055832955061,0.0049623463829042,1.078928928928929,0.9268451083174838,0.0049341258274304,1.073933933933934,0.931155975616576,0.0049185508192409,2.437567567567568,0.4102450382525778,0.00489649262721,1.083923923923924,0.9225739721473164,0.0048949687908312,2.4425625625625624,0.4094060947822238,0.0048747978647544,2.967037037037037,0.337036574709774,0.0048540921363402,2.4325725725725724,0.4110874270618154,0.0048355602739984,2.982022022022022,0.3353429292658037,0.0048209373930408,1.068938938938939,0.9355071310178203,0.0047754884451052,2.4475575575575577,0.4085705755569279,0.0047320868508765,1.088918918918919,0.9183420203524448,0.0047154481525028,2.4275775775775776,0.4119332824773725,0.0046597140002712,2.962042042042042,0.3376049312624194,0.0046358836483419,1.063943943943944,0.9398991419539364,0.0045844604282676,2.987017017017017,0.3347821570158477,0.004559878786396,2.4525525525525524,0.407738459654708,0.0045201238100259,2.4225825825825824,0.4127826259420865,0.004514920677716,0.2897197197197197,3.4516117886881106,2.972032032032032,0.0049826143552127,26,9.803043365478516,9.803043365478516,0.0,0.0797192975878715,0.0797192975878715,24,24.0,6.300902843475342,1.0,243.2937,1235.9921,304.18692,60702.992,331196.7,0.0049366907535581,0.0001881647285988,0.0054807114633349,18.001896,0.153424376011916,0.8752993047237396,1.556089,1.4627301483931374,1.3911285,8.485001,29,3,4.2496136e-05,4.3005082e-05,1.4181133e-05,0.0,8.877817e-05,0.0,1000000.0,1000000.0,0
33.8677783,137.51532,17,59283,8775,1,6.755897435897436,-0.00052783237,1.8123198,3.284503,0.0,-12.410053,12.459709,24.869762,0.05779445,2.5669255,-2.8861573,-2.0656228,-0.9997114,1.0017586,2.0526342,2.933263,4.917887,2.00147,-3433.514,1.0,-0.0073848628,1.0100363,0.008313029,0.024428098,0.031527843,0.020245397,0.04773466,0.045289118,0.021543955,0.019051135,0.031995118,0.04549958,0.039518427,0.019372595,0.014431756,0.024502194,0.03978727,0.022650464,0.029236842,0.01505087,0.02548381,0.00634955,357806.75,2.771409809589386,248003.06,45.89794000983238,242947.88,0.5090344548225403,237886.64,105.08733522891998,231174.11,0.4524750709533691,227740.44,102.06140819191933,223968.89,48.64107012748718,213200.72,85.03703364729881,212651.61,0.593873530626297,206511.72,104.35206323862076,28824.799,30033.785,357806.75,0.0026639974958048,2.897107107107107,0.3451719121971108,0.0025489082761411,2.902102102102102,0.3445778145695364,0.0021842231325421,2.892112112112112,0.3457680619682821,0.001982121988166,0.4795295295295295,2.085377309257906,0.0019682764235863,0.4745345345345346,2.107328186305531,0.0018910628138799,2.907097097097097,0.3439857585075357,0.0018621249371144,0.4845245245245245,2.0638790182629534,0.0018095325095679,0.4695395395395396,2.129746093333617,0.0017421762529792,0.5844244244244244,1.7110852288298164,0.001732673450903,0.5794294294294294,1.7258357087328324,0.0016945183800549,0.5394694694694695,1.8536730187593933,0.0016606221177423,2.8571471471471472,0.3499994744752635,0.0016214949104853,0.5894194194194194,1.696584752814904,0.0016144733623767,0.4895195195195195,2.0428194589289,0.0016133418032942,0.5344744744744745,1.870996741206877,0.001592490823454,0.2297797797797798,4.351993029840993,0.001572900240712,2.852152152152152,0.3506124311234338,0.0015630406079027,0.2247847847847848,4.448699679372996,0.0015625500958733,0.6143943943943945,1.6276190165857471,0.0015603614689253,0.5744344344344344,1.740842714250863,2.897107107107107,0.0026639974958048,97,8.742704391479492,6.822207927703857,0.9912403225898744,0.0205129422247409,0.0085883028805255,6,3.1666666666666665,4.82404088973999,1.0,239.10538,1988.142,314.3683,51826.0,438078.4,0.0011809706262019,4.061956346120743e-05,0.0019782837542783,45.06225,0.0827292892587628,0.4562164917588234,1.8123199,1.804776774993361,1.5940032,13.753794,101,6,0.00017245756,0.00015564829,0.00010057251,0.0,0.0009485009,0.0,1000000.0,1000000.0,0
8.07127043,137.76604,16,59187,903,1,65.54485049833887,0.0057685236,1.9274338,3.715001,0.0,-11.814253,11.477844,23.292097,-0.3093929,5.704974,-2.707579,-2.0926113,-0.95234454,1.0649967,2.1221611,2.8352008,4.6941476,2.0173411,334.1295,1.0,0.03242081,1.0314313,0.15226883,0.07446742,0.14947051,0.10498799,0.09976994,0.043534063,0.04094313,0.116208255,0.030497834,-0.004419638,0.03942478,0.014483603,-0.024707355,0.019098243,-0.02342887,0.00965926,0.0035415066,0.023084061,0.0063824262,0.018844042,25912.62,2.3611902594566345,23821.484,9.444761037826538,21902.63,126.32367888092996,21275.732,4.722380518913269,19429.781,1.5741268396377563,19252.545,7.870634198188782,17909.11,4.32884880900383,16715.326,86.5769761800766,16080.681,26.760156273841854,14571.48,123.56895691156387,3358.3652,3781.2551,25912.62,0.0175170358196253,0.7592492492492493,1.3170905351421902,0.0174802056342147,0.7642442442442443,1.3084822130245717,0.0174577026679829,0.7542542542542543,1.325812873258129,0.0173512371301001,0.7692392392392393,1.299985685843299,0.017298789807059,0.7492592592592593,1.3346515076618883,0.0171345151762764,0.7742342342342343,1.2915987898533858,0.0170378488804793,0.7442642642642643,1.3436087798579728,0.0168346424565428,0.7792292292292293,1.2833194167897743,0.0166738596522715,0.7392692692692693,1.3526870946339349,0.0165622489226909,2.997007007007007,0.3336662202197054,0.0165614853870919,2.992012012012012,0.3342232571210631,0.0164860090591925,2.987017017017017,0.3347821570158477,0.0164796393519858,3.0020020020020017,0.3331110370123374,0.0164563950034239,0.7842242242242242,1.27514551210048,0.0163444713531727,2.982022022022022,0.3353429292658037,0.0163055156076719,3.006996996996997,0.3325576982613125,0.0162077581276654,0.7342742742742743,1.361888922212831,0.0161450725138069,2.977027027027027,0.3359055832955061,0.0160328375427549,3.011991991991992,0.3320061947902611,0.0160047652171762,0.7892192192192192,1.2670750732468323,0.7592492492492493,0.0175170358196253,6,11.814252853393556,8.732447624206543,2.279573440551758,0.0411802269518375,0.0152963837608695,5,3.0,6.129524230957031,1.0,343.4984,2625.5625,465.9211,107025.46,855773.56,-0.0260631377745709,0.0009905583693179,0.027574590068766,9.94983,0.3313727097820388,1.6228836178779602,1.9274426,1.775536471608261,1.4892718,11.662579,15,3,5.392462e-05,4.805866e-05,2.1960524e-05,0.0,0.00028014428,0.0,1000000.0,1000000.0,0
3.88148385,135.12314,18,50068,1118,1,44.78354203935599,-0.11944462,1.629259,2.6544847,0.0,-7.8065515,4.6726136,12.479165,-0.5641937,1.4387307,-2.891309,-2.1053145,-1.0693167,0.94240105,1.7392867,2.2400079,3.4816673,2.0117178,-13.640287,1.0,-0.053161077,0.98704827,0.020479681,-0.112936705,0.07284994,-0.09686284,0.08915375,0.5647921,0.019245425,-0.095415615,0.06453231,-0.109102406,0.18584488,0.44249105,0.0032274984,-0.07573011,0.02834295,-0.111198716,0.1658377,0.4490924,-0.04277064,-0.036492795,220978.34,48.6702079474926,192135.3,97.59793022274972,61767.523,97.85544455051422,52057.844,0.2575143277645111,35811.504,48.41269361972809,27183.68,49.18523660302162,27012.193,48.92772227525711,20448.607,1.2875716388225555,19395.98,92.44764366745947,16989.58,98.11295887827872,2972.7588,13123.781,220978.34,0.0340366502905343,0.2097997997997998,4.766448780953289,0.0340345820414304,0.2147947947947948,4.655606300680399,0.0339975900312916,0.2048048048048048,4.882697947214076,0.033985187790145,0.2197897897897898,4.549801885503483,0.0339231530183514,0.1998098098098098,5.004759280597164,0.0338818738013011,0.2247847847847848,4.448699679372996,0.0338186202230551,0.1948148148148148,5.1330798479087445,0.0337177298948837,0.2297797797797798,4.351993029840993,0.0336887958227187,0.1898198198198198,5.268153773137162,0.0335380154409656,0.1848248248248248,5.410528596187175,0.0334856454348821,0.2347747747747748,4.259401381427475,0.0333701645829492,0.1798298298298298,5.56081269134428,0.0331887039390533,0.1748348348348348,5.719683957402953,0.0331784668632143,0.2397697697697698,4.170667557299711,0.0329966989111491,0.1698398398398398,5.8879000412565565,0.032796851318056,0.1648448448448448,6.0663104202088896,0.0327892007749099,0.2447647647647647,4.085555373793555,0.0325915317499236,0.1598498498498498,6.255870749577305,0.0323828114645252,0.1548548548548548,6.457659987071751,0.0323112641257384,0.2497597597597597,4.003847541180714,0.2097997997997998,0.0340366502905343,18,5.412498474121094,5.412498474121094,0.0,0.0033266544342041,0.0033266544342041,2,2.0,3.322061538696289,1.0,274.71292,1328.5533,351.3023,69045.09,351708.34,0.2427526992777994,0.0278945668191121,0.042897190041203,5.2193832,0.4156008951544578,2.11370450258255,1.6336315,1.6124875106338044,1.4469877,9.129619,13,0,1.9950276e-05,1.8567083e-05,9.151532e-06,0.0,7.476352e-05,0.0,1000000.0,1000000.0,0
36.2761238,201.2869,17,60481,10448,1,5.788763399693721,-0.036823902,1.7436016,3.0401464,0.0,-11.76296,11.049771,22.812733,-0.27668175,2.6801133,-2.8158932,-2.0100543,-1.0100968,0.9863052,1.977904,2.6338744,4.361248,1.996402,-47.349724,1.0,-0.013208055,0.99558574,0.030167164,0.0068403655,0.025053458,0.015979664,0.07300099,0.41319388,0.020043245,0.01750387,0.00685848,0.0041340394,0.09311159,0.33802375,0.008071196,0.005339875,0.002204112,-0.0010815249,0.12135781,0.26726305,-0.0047774,-0.0031366171,4197071.5,49.07722710818052,3653900.8,97.8509975001216,1666012.9,49.24274895340204,1433027.9,49.02205315977335,1379779.5,98.29238908737898,1297258.8,48.69100946933031,1235067.2,0.4689785614609718,1154270.9,49.43585777282715,957603.06,97.6303017064929,920140.3,141.2177209481597,31768.904,104457.07,4197071.5,0.0079673464937952,0.4645445445445446,2.152646095500776,0.0072349439175099,0.4595495495495496,2.176043912958243,0.0072036580909635,0.4695395395395396,2.129746093333617,0.0053966583896847,0.4745345345345346,2.107328186305531,0.0052296088261508,0.4545545545545545,2.1999559568377007,0.0049713905916727,0.2947147147147147,3.393111880986346,0.0046737609417682,0.2897197197197197,3.4516117886881106,0.0045407689877512,0.1598498498498498,6.255870749577305,0.0044866531009514,0.1548548548548548,6.457659987071751,0.0041571948161223,0.1648448448448448,6.0663104202088896,0.0041154826304467,0.2997097097097097,3.3365619050799906,0.0040592398807749,0.2197897897897898,4.549801885503483,0.0040205626635861,0.1498598598598599,6.672900941820853,0.0038513854428514,0.3346746746746747,2.987976311539152,0.0037697638242412,0.2147947947947948,4.655606300680399,0.0035842745911205,0.3296796796796797,3.0332473052983144,0.0035571175488022,0.2847247247247247,3.512164252566446,0.0034523748210808,0.2247847847847848,4.448699679372996,0.0033611710152047,0.4795295295295295,2.085377309257906,0.0033025771091463,0.1698398398398398,5.8879000412565565,0.4645445445445446,0.0079673464937952,137,9.190211296081545,7.468053340911865,1.0508333444595337,0.0141056142747402,0.0094365933910012,5,3.6666666666666665,5.270820617675781,1.0,271.70154,1917.1409,354.48648,67935.47,532818.75,0.0059032858083118,0.0012571250572901,0.0016280075137882,48.03138,0.1569594002363731,0.8077587485313416,1.7439904,1.7165686472692752,1.4677184,12.309181,144,8,0.00022601319,0.00019693746,0.00013705652,0.0,0.0019099641,0.0,1000000.0,1000000.0,0
13.28536452,169.86052,18,50797,3827,1,13.273321139273582,0.014843704,1.5824039,2.504002,0.0,-7.3072605,5.0524755,12.3597355,-0.15926252,0.60908747,-2.5705428,-1.9358813,-0.9652434,1.0358306,2.0365994,2.6339571,3.6457016,2.001074,106.60438,1.0,0.027035445,0.9995391,0.12914228,0.016132021,0.027108658,0.025179658,0.2225848,0.6655582,0.074081704,0.024016816,0.01673117,0.026561514,0.29251203,0.58155537,0.04637985,0.009617169,0.002994406,0.031264555,0.3608196,0.5012342,-0.008570752,-0.0096597215,2079268.2,49.37240159511566,901556.5,98.29322634637356,706541.75,98.1427007317543,556048.75,49.22187598049641,397155.22,0.4515768438577652,382017.1,49.07135036587715,274862.56,141.49407774209976,266781.47,141.64460335671902,250908.42,48.619773522019386,243239.3,97.61586108058692,9585.32,60410.066,2079268.2,0.0277320162717581,0.4245845845845846,2.355243304413429,0.0276271726284466,0.4295795795795796,2.3278573925200976,0.02726566760045,0.4195895895895896,2.383281246272395,0.0269562247536851,0.4345745745745746,2.3011010273183765,0.0262762674496376,0.4145945945945946,2.4119947848761405,0.0257841055442184,0.4395695695695696,2.2749527474779674,0.0248465275395328,0.4095995995995996,2.441408636574696,0.0242257023791156,0.4445645645645646,2.2493920562010263,0.023072323505503,0.4046046046046046,2.471548738248392,0.0224228453572594,0.4495595595595596,2.2243993676382177,0.0210468228876755,0.3996096096096096,2.502442323589088,0.0205170595168339,0.4545545545545545,2.1999559568377007,0.0188534110354814,0.3946146146146146,2.534118005174775,0.0186271234151999,0.4595495495495496,2.176043912958243,0.0168366914239149,0.4645445445445446,2.152646095500776,0.0165656876811626,0.3896196196196196,2.566605862857436,0.0151927515584326,0.4695395395395396,2.129746093333617,0.0142506592848725,0.3846246246246246,2.599937539038101,0.0137124807380687,0.4745345345345346,2.107328186305531,0.0127853993531819,0.6093993993993995,1.6409599369240624,0.4245845845845846,0.0277320162717581,25,7.307260513305664,5.957409381866455,0.7533205151557922,0.0105453617870807,0.004258852917701,4,2.272727272727273,4.617822647094727,1.0,257.72147,1104.1652,320.08994,64576.492,283101.56,-0.0007421801604543,3.2362642730709425e-06,0.0066706926162482,15.870933,0.3506013758053763,1.928215265274048,1.5824736,1.4766775520897566,1.3552971,8.401925,24,0,7.8060046e-05,7.490407e-05,2.5459494e-05,0.0,0.0002757056,0.0,1000000.0,1000000.0,0
